300 0.0105027932961
310 0.012808988764
320 0.016201423098
330 0.0207991242474
340 0.0268681780017
350 0.029109947644
360 0.0320408163265
370 0.0351578947368
380 0.0391397849462
390 0.0358
400 0.036802413273
410 0.0397051597052
420 0.0424057084608
430 0.0436990896023
440 0.0401904761905
450 0.0342435424354
460 0.0406130268199
470 0.0448529411765
480 0.0397090286692
490 0.0402640264026
500 0.0248901903367
510 0.00178677784395
520 0.00205314009662
530 0.00215633423181
540 0.00224453632605
550 0.00306184935701
560 0.00343093759243
570 0.00390243902439
580 0.00588988476312
590 0.0073611567532
600 0.00542372881356
