       0	 3.11142	0.105593	   1.192	0.0885847
       1	 3.05965	0.0291367	0.562908	0.0517609
       2	 3.03105	0.00776482	  0.2715	0.0285997
       3	  3.0159	0.00201607	0.133022	0.0151558
       4	 3.00794	0.000524521	0.0658913	0.00796032
       5	 3.00387	0.000131607	0.0323257	0.00407124
       6	 3.00203	2.86102e-05	0.0155983	0.00183415
       7	 3.00063	1.14441e-05	0.00817108	0.00140047
       8	 2.99913	3.8147e-06	0.00253677	0.00150371
       9	 2.99913	       0	-0.00347137	       0
