       0	 1.89999	0.153605	0.511997	 0.30001
       1	  1.9934	-0.108913	 1.16601	0.0934068
       2	 1.99996	-0.00664711	 1.01307	0.00656128
       3	       2	-4.3869e-05	 1.00009	4.37498e-05
       4	       2	1.90735e-06	       1	1.90735e-06
       5	       2	       0	       1	       0
