0.1 13680
0.15 8694
0.2 6804
0.25 5766
0.3 5092
0.35 4610
0.4 4242
0.45 3950
0.5 3710
0.55 3508
0.6 3335
0.65 3184
0.7 3051
0.75 2932
0.8 2825
0.85 2729
0.9 2640
0.95 2559
1 2214
1.05 3733
1.1 2
1.15 2
1.2 2
