-50 -50 0
-50 -49 0
-50 -48 0
-50 -47 0
-50 -46 0
-50 -45 0
-50 -44 0
-50 -43 0
-50 -42 0
-50 -41 0
-50 -40 0
-50 -39 0
-50 -38 0
-50 -37 0
-50 -36 0
-50 -35 0
-50 -34 0
-50 -33 0
-50 -32 0
-50 -31 0
-50 -30 0
-50 -29 0
-50 -28 0
-50 -27 0
-50 -26 0
-50 -25 0
-50 -24 0
-50 -23 0
-50 -22 0
-50 -21 0
-50 -20 0
-50 -19 0
-50 -18 0
-50 -17 0
-50 -16 0
-50 -15 0
-50 -14 0
-50 -13 0
-50 -12 0
-50 -11 0
-50 -10 0
-50 -9 0
-50 -8 0
-50 -7 0
-50 -6 0
-50 -5 0
-50 -4 0
-50 -3 0
-50 -2 0
-50 -1 0
-50 0 0
-50 1 0
-50 2 0
-50 3 0
-50 4 0
-50 5 0
-50 6 0
-50 7 0
-50 8 0
-50 9 0
-50 10 0
-50 11 0
-50 12 0
-50 13 0
-50 14 0
-50 15 0
-50 16 0
-50 17 0
-50 18 0
-50 19 0
-50 20 0
-50 21 0
-50 22 0
-50 23 0
-50 24 0
-50 25 0
-50 26 0
-50 27 0
-50 28 0
-50 29 0
-50 30 0
-50 31 0
-50 32 0
-50 33 0
-50 34 0
-50 35 0
-50 36 0
-50 37 0
-50 38 0
-50 39 0
-50 40 0
-50 41 0
-50 42 0
-50 43 0
-50 44 0
-50 45 0
-50 46 0
-50 47 0
-50 48 0
-50 49 0
-50 50 0
-49 -50 0
-49 -49 4.52829e+160
-49 -48 -1.23653e+161
-49 -47 2.73821e+161
-49 -46 -5.71913e+161
-49 -45 9.56263e+161
-49 -44 -1.44503e+162
-49 -43 2.00428e+162
-49 -42 -2.61401e+162
-49 -41 3.24634e+162
-49 -40 -3.87935e+162
-49 -39 4.49533e+162
-49 -38 -5.0831e+162
-49 -37 5.63717e+162
-49 -36 -6.1568e+162
-49 -35 6.64442e+162
-49 -34 -7.10413e+162
-49 -33 7.54052e+162
-49 -32 -7.95777e+162
-49 -31 8.3593e+162
-49 -30 -8.74757e+162
-49 -29 9.12416e+162
-49 -28 -9.48999e+162
-49 -27 9.84546e+162
-49 -26 -1.01907e+163
-49 -25 1.05255e+163
-49 -24 -1.08497e+163
-49 -23 1.1163e+163
-49 -22 -1.14651e+163
-49 -21 1.17558e+163
-49 -20 -1.20348e+163
-49 -19 1.23017e+163
-49 -18 -1.25563e+163
-49 -17 1.27984e+163
-49 -16 -1.30277e+163
-49 -15 1.3244e+163
-49 -14 -1.34471e+163
-49 -13 1.36368e+163
-49 -12 -1.38128e+163
-49 -11 1.39751e+163
-49 -10 -1.41235e+163
-49 -9 1.42578e+163
-49 -8 -1.43779e+163
-49 -7 1.44837e+163
-49 -6 -1.45751e+163
-49 -5 1.4652e+163
-49 -4 -1.47143e+163
-49 -3 1.4762e+163
-49 -2 -1.47951e+163
-49 -1 1.48135e+163
-49 0 -1.48172e+163
-49 1 1.48062e+163
-49 2 -1.47806e+163
-49 3 1.47404e+163
-49 4 -1.46856e+163
-49 5 1.46163e+163
-49 6 -1.45325e+163
-49 7 1.44345e+163
-49 8 -1.43222e+163
-49 9 1.41959e+163
-49 10 -1.40556e+163
-49 11 1.39015e+163
-49 12 -1.37337e+163
-49 13 1.35525e+163
-49 14 -1.33581e+163
-49 15 1.31505e+163
-49 16 -1.29301e+163
-49 17 1.26971e+163
-49 18 -1.24518e+163
-49 19 1.21942e+163
-49 20 -1.19249e+163
-49 21 1.16439e+163
-49 22 -1.13516e+163
-49 23 1.10484e+163
-49 24 -1.07344e+163
-49 25 1.041e+163
-49 26 -1.00756e+163
-49 27 9.73143e+162
-49 28 -9.37787e+162
-49 29 9.01528e+162
-49 30 -8.644e+162
-49 31 8.2644e+162
-49 32 -7.87686e+162
-49 33 7.48176e+162
-49 34 -7.07947e+162
-49 35 6.6704e+162
-49 36 -6.25493e+162
-49 37 5.83347e+162
-49 38 -5.40644e+162
-49 39 4.97423e+162
-49 40 -4.53726e+162
-49 41 4.09597e+162
-49 42 -3.65076e+162
-49 43 3.20206e+162
-49 44 -2.75032e+162
-49 45 2.29595e+162
-49 46 -1.83939e+162
-49 47 1.38108e+162
-49 48 -9.2145e+161
-49 49 4.60945e+161
-49 50 0
-48 -50 0
-48 -49 -1.23653e+161
-48 -48 2.26366e+161
-48 -47 -4.71036e+161
-48 -46 9.29581e+161
-48 -45 -1.71851e+162
-48 -44 2.661e+162
-48 -43 -3.78128e+162
-48 -42 5.0033e+162
-48 -41 -6.28386e+162
-48 -40 7.57182e+162
-48 -39 -8.83074e+162
-48 -38 1.00347e+163
-48 -37 -1.11704e+163
-48 -36 1.22342e+163
-48 -35 -1.32301e+163
-48 -34 1.41657e+163
-48 -33 -1.50504e+163
-48 -32 1.58933e+163
-48 -31 -1.67018e+163
-48 -30 1.74817e+163
-48 -29 -1.82367e+163
-48 -28 1.89693e+163
-48 -27 -1.96805e+163
-48 -26 2.03709e+163
-48 -25 -2.10404e+163
-48 -24 2.16885e+163
-48 -23 -2.23149e+163
-48 -22 2.29189e+163
-48 -21 -2.35e+163
-48 -20 2.40576e+163
-48 -19 -2.45912e+163
-48 -18 2.51002e+163
-48 -17 -2.55841e+163
-48 -16 2.60425e+163
-48 -15 -2.64749e+163
-48 -14 2.68809e+163
-48 -13 -2.72601e+163
-48 -12 2.7612e+163
-48 -11 -2.79365e+163
-48 -10 2.82331e+163
-48 -9 -2.85016e+163
-48 -8 2.87417e+163
-48 -7 -2.89532e+163
-48 -6 2.91359e+163
-48 -5 -2.92896e+163
-48 -4 2.94142e+163
-48 -3 -2.95096e+163
-48 -2 2.95757e+163
-48 -1 -2.96125e+163
-48 0 2.96199e+163
-48 1 -2.9598e+163
-48 2 2.95468e+163
-48 3 -2.94664e+163
-48 4 2.93568e+163
-48 5 -2.92183e+163
-48 6 2.9051e+163
-48 7 -2.8855e+163
-48 8 2.86306e+163
-48 9 -2.8378e+163
-48 10 2.80975e+163
-48 11 -2.77895e+163
-48 12 2.74542e+163
-48 13 -2.70919e+163
-48 14 2.67032e+163
-48 15 -2.62883e+163
-48 16 2.58478e+163
-48 17 -2.5382e+163
-48 18 2.48915e+163
-48 19 -2.43767e+163
-48 20 2.38383e+163
-48 21 -2.32766e+163
-48 22 2.26924e+163
-48 23 -2.20861e+163
-48 24 2.14585e+163
-48 25 -2.08101e+163
-48 26 2.01415e+163
-48 27 -1.94535e+163
-48 28 1.87468e+163
-48 29 -1.80219e+163
-48 30 1.72797e+163
-48 31 -1.65209e+163
-48 32 1.57462e+163
-48 33 -1.49564e+163
-48 34 1.41522e+163
-48 35 -1.33344e+163
-48 36 1.25039e+163
-48 37 -1.16614e+163
