0 0.0485125 0.999 0.764419
1.52884 0.113873 0.997474 0.792093
3.11302 0.171844 0.995895 0.833673
4.78037 0.22371 0.994236 0.879091
6.53855 0.2698 0.99249 0.929638
8.39783 0.310482 0.990646 0.986086
10.37 0.346118 0.988694 1.04957
12.4691 0.37707 0.986621 1.12127
14.7117 0.40369 0.984411 1.20321
17.1181 0.426339 0.982045 1.29732
19.7128 0.445362 0.9795 1.40647
22.5257 0.461107 0.976749 1.53452
25.5947 0.473914 0.973756 1.68681
28.9684 0.484121 0.970476 1.87003
32.7084 0.492053 0.966853 2.09466
36.8977 0.498033 0.962811 2.37537
41.6485 0.50237 0.958248 2.735
47.1185 0.505361 0.953021 3.2081
53.5347 0.507288 0.946926 3.85652
61.2477 0.508411 0.93965 4.78279
70.8133 0.508964 0.930705 6.18445
83.1822 0.509142 0.919264 8.47471
100.132 0.509092 0.903814 12.5876
125.307 0.508892 0.881345 20.6099
166.527 0.508531 0.845757 35.1338
236.794 0.507801 0.78838 53.5518
343.898 0.507706 0.767837 12.7273
369.352 0.507547 0.748539 18.8333
407.019 0.50727 0.72087 31.0055
469.03 0.50676 0.677533 44.4287
557.887 0.506547 0.65364 16.9705
591.828 0.506351 0.631828 19.1551
630.138 0.506116 0.608082 24.1358
678.41 0.505794 0.579429 27.9414
734.293 0.50554 0.555574 20.1059
774.505 0.505318 0.533678 18.4971
811.499 0.505141 0.514297 17.8948
847.288 0.504977 0.496217 19.5838
886.456 0.504787 0.477158 23.1072
932.67 0.504541 0.45561 25.3322
983.335 0.504323 0.436322 20.0604
1023.46 0.504204 0.421295 16.8391
1057.13 0.504087 0.407344 19.6241
1096.38 0.503931 0.391667 25.1702
1146.72 0.503692 0.37244 28.7013
1204.12 0.503556 0.358217 18.4607
1241.05 0.503441 0.345233 18.8091
1278.66 0.503322 0.332488 20.9317
1320.53 0.503177 0.318857 23.4606
1367.45 0.502986 0.304243 23.1243
1413.7 0.502901 0.293311 16.8273
1447.35 0.502831 0.283604 18.4283
1484.21 0.502737 0.273342 23.2077
1530.62 0.50259 0.260946 28.0193
1586.66 0.502375 0.248032 23.7602
1634.18 0.502389 0.241052 13.9081
1662 0.502353 0.234439 19.6426
1701.28 0.502263 0.225408 30.8016
1762.89 0.502041 0.211944 41.1423
1845.17 0.49912 0.195207 42.9027
1930.98 0.50079 0.193367 4.4726
1939.92 0.50144 0.191645 6.01622
1951.96 0.501746 0.189353 8.11532
1968.19 0.501837 0.186304 11.9241
1992.03 0.501826 0.181914 19.3089
2030.65 0.501757 0.175023 33.1201
2096.89 0.501548 0.163807 49.9871
2196.87 0.50155 0.158556 15.2911
2227.45 0.501532 0.153781 19.166
2265.78 0.501477 0.147998 27.3293
2320.44 0.501343 0.140127 34.0489
2388.54 0.501305 0.134925 18.09
2424.72 0.501275 0.130131 19.1743
2463.07 0.501231 0.125236 22.1401
2507.35 0.501158 0.119811 24.6117
2556.57 0.501025 0.114057 22.43
2601.43 0.501075 0.110837 14.0164
2629.46 0.501074 0.107773 19.776
2669.01 0.501032 0.103594 30.9058
2730.83 0.50088 0.0973858 41.0411
2812.91 0.497981 0.0897136 43.7275
2900.36 0.499688 0.0888833 4.43151
2909.23 0.500371 0.088099 5.93554
2921.1 0.500703 0.0870594 7.98406
2937.06 0.500818 0.0856802 11.6823
2960.43 0.500833 0.0837016 18.8122
2998.05 0.500804 0.0806111 32.3114
