0 1 1 0
0.1 0.377879 -1.49012e-08 0.377879
0.2 0.175335 0.03 0.145335
0.3 0.139787 0.08 0.0597871
0.4 0.178316 0.15 0.0283156
0.5 0.256738 0.24 0.0167379
0.6 0.362479 0.35 0.0124788
0.7 0.490912 0.48 0.0109119
0.8 0.640336 0.63 0.0103355
0.9 0.810124 0.8 0.0101234
1 1.00005 0.99 0.0100455
1.1 1.21002 1.2 0.0100167
1.2 1.44001 1.43 0.0100063
1.3 1.69 1.68 0.0100024
1.4 1.96 1.95 0.0100009
1.5 2.25 2.24 0.0100002
1.6 2.56 2.55 0.0100002
1.7 2.89 2.88 0.0100002
1.8 3.24 3.23 0.0100002
1.9 3.61 3.6 0.0100002
2 4 3.99 0.00999999
2.1 4.41 4.4 0.00999975
2.2 4.84 4.83 0.00999975
2.3 5.29 5.28 0.00999975
2.4 5.76 5.75 0.00999928
2.5 6.25 6.24 0.00999975
2.6 6.76 6.75 0.00999975
2.7 7.29 7.28 0.00999928
2.8 7.84 7.83 0.00999975
2.9 8.41 8.4 0.00999928
3 9 8.99 0.0100002
3.1 9.60999 9.6 0.00999928
3.2 10.24 10.23 0.00999928
3.3 10.89 10.88 0.00999928
3.4 11.56 11.55 0.00999928
3.5 12.25 12.24 0.00999928
3.6 12.96 12.95 0.00999928
3.7 13.69 13.68 0.00999928
3.8 14.44 14.43 0.00999928
3.9 15.21 15.2 0.00999928
4 16 15.99 0.00999928
4.1 16.81 16.8 0.0100002
4.2 17.64 17.63 0.00999832
4.3 18.49 18.48 0.00999832
4.4 19.36 19.35 0.00999832
4.5 20.25 20.24 0.00999832
4.6 21.16 21.15 0.00999832
4.7 22.09 22.08 0.0100002
4.8 23.04 23.03 0.00999832
4.9 24.01 24 0.00999832
5 25 24.99 0.0100002
5.1 26.01 26 0.0100002
5.2 27.04 27.03 0.00999832
5.3 28.09 28.08 0.00999832
5.4 29.16 29.15 0.00999832
5.5 30.25 30.24 0.0100002
5.6 31.36 31.35 0.00999832
5.7 32.49 32.48 0.00999832
5.8 33.64 33.63 0.0100021
5.9 34.81 34.8 0.0100021
6 36 35.99 0.0100021
6.1 37.21 37.2 0.00999832
6.2 38.44 38.43 0.00999832
6.3 39.69 39.68 0.00999832
6.4 40.96 40.95 0.00999832
6.5 42.25 42.24 0.00999832
6.6 43.5599 43.5499 0.00999832
6.7 44.8899 44.8799 0.00999832
6.8 46.2399 46.2299 0.00999832
6.9 47.6099 47.5999 0.00999832
7 48.9999 48.9899 0.00999832
7.1 50.4099 50.3999 0.00999832
7.2 51.8399 51.8299 0.00999832
7.3 53.2899 53.2799 0.00999832
7.4 54.7599 54.7499 0.00999832
7.5 56.2499 56.2399 0.00999832
7.6 57.7599 57.7499 0.00999832
7.7 59.2899 59.2799 0.00999832
7.79999 60.8399 60.8299 0.00999832
7.89999 62.4099 62.3999 0.00999832
7.99999 63.9999 63.9899 0.00999832
8.09999 65.6099 65.5999 0.0100021
8.2 67.2399 67.2299 0.0100098
8.3 68.8899 68.8799 0.0100021
8.4 70.5599 70.5499 0.0100021
8.5 72.2499 72.2399 0.0100098
8.6 73.9599 73.9499 0.0100021
8.7 75.6899 75.6799 0.0100098
8.8 77.44 77.4299 0.0100098
8.9 79.21 79.2 0.0100098
9 81 80.99 0.0100098
9.1 82.81 82.8 0.0100098
9.2 84.64 84.63 0.0100021
9.3 86.49 86.48 0.0100021
9.4 88.36 88.35 0.0100098
9.5 90.25 90.24 0.0100098
9.6 92.16 92.15 0.0100021
9.7 94.09 94.08 0.0100021
9.8 96.04 96.03 0.0100098
9.9 98.01 98 0.0100098
