0 1 1 0
0.01 0.904937 0.909282 0.00434434
0.02 0.819131 0.82702 0.00788903
0.03 0.741718 0.752463 0.0107452
0.04 0.67192 0.68493 0.0130104
0.05 0.609031 0.6238 0.0147697
0.06 0.552412 0.568509 0.0160978
0.07 0.501485 0.518545 0.0170596
0.08 0.455729 0.473441 0.0177119
0.09 0.41467 0.432774 0.0181038
0.1 0.377879 0.396158 0.0182783
0.11 0.344971 0.363243 0.0182723
0.12 0.315594 0.333712 0.0181179
0.13 0.289432 0.307275 0.0178429
0.14 0.266197 0.283668 0.0174709
0.15 0.24563 0.262653 0.0170225
0.16 0.227497 0.244012 0.016515
0.17 0.211584 0.227547 0.0159633
0.18 0.197699 0.213079 0.0153801
0.19 0.185669 0.200444 0.0147759
0.2 0.175335 0.189495 0.0141597
0.21 0.166556 0.180095 0.013539
0.22 0.159203 0.172123 0.01292
0.23 0.153159 0.165466 0.0123077
0.24 0.148318 0.160024 0.0117061
0.25 0.144585 0.155704 0.0111187
0.26 0.141874 0.152422 0.010548
0.27 0.140106 0.150101 0.00999589
0.28 0.13921 0.148674 0.00946394
0.29 0.139123 0.148076 0.00895315
0.3 0.139787 0.148251 0.00846417
0.31 0.141149 0.149147 0.00799739
0.32 0.143162 0.150715 0.00755289
0.33 0.145783 0.152914 0.00713055
0.34 0.148973 0.155703 0.00673011
0.35 0.152697 0.159049 0.00635116
0.36 0.156924 0.162917 0.00599314
0.37 0.161623 0.167279 0.00565545
0.38 0.166771 0.172108 0.00533739
0.39 0.172342 0.17738 0.00503825
0.4 0.178316 0.183073 0.00475724
0.41 0.184673 0.189166 0.00449358
0.42 0.191395 0.195642 0.00424649
0.43 0.198468 0.202484 0.00401513
0.44 0.205877 0.209676 0.00379877
0.45 0.213609 0.217205 0.00359656
0.46 0.221652 0.225059 0.00340776
0.47 0.229995 0.233227 0.00323161
0.48 0.23863 0.241697 0.00306745
0.49 0.247546 0.250461 0.00291452
0.5 0.256738 0.25951 0.00277218
0.51 0.266197 0.268132 0.00193572
0.52 0.275916 0.277793 0.00187656
0.53 0.285891 0.287712 0.00182039
0.54 0.296116 0.297883 0.00176701
0.55 0.306587 0.308303 0.00171652
0.56 0.317298 0.318966 0.00166878
0.57 0.328246 0.329869 0.00162372
0.58 0.339427 0.341009 0.00158128
0.59 0.350839 0.35238 0.00154132
0.6 0.362478 0.363982 0.0015038
0.61 0.374343 0.375811 0.00146851
0.62 0.386429 0.387865 0.00143546
0.63 0.398736 0.40014 0.00140452
0.64 0.411261 0.412637 0.00137556
0.65 0.424003 0.425352 0.00134853
0.66 0.43696 0.438283 0.00132322
0.67 0.45013 0.45143 0.00129965
0.68 0.463513 0.464791 0.00127769
0.69 0.477107 0.478364 0.00125718
0.7 0.490911 0.492149 0.00123811
0.71 0.504925 0.506145 0.00122035
0.72 0.519146 0.52035 0.00120384
0.73 0.533575 0.534763 0.00118846
0.74 0.548211 0.549385 0.00117427
0.75 0.563052 0.564213 0.00116098
0.76 0.5781 0.579249 0.00114876
0.77 0.593352 0.59449 0.00113738
0.78 0.608809 0.609936 0.00112683
0.79 0.62447 0.625587 0.00111711
0.8 0.640335 0.641443 0.00110805
0.81 0.656403 0.657502 0.00109965
0.82 0.672674 0.673766 0.0010919
0.83 0.689148 0.690232 0.0010848
0.839999 0.705824 0.706902 0.00107813
0.849999 0.722703 0.723775 0.00107199
0.859999 0.739783 0.74085 0.00106633
0.869999 0.757066 0.758127 0.00106114
0.879999 0.77455 0.775606 0.00105631
0.889999 0.792235 0.793287 0.0010519
0.899999 0.810122 0.81117 0.00104779
0.909999 0.828211 0.829255 0.00104398
0.919999 0.8465 0.84754 0.0010404
0.929999 0.86499 0.866028 0.00103718
0.939999 0.883682 0.884716 0.00103426
0.949999 0.902574 0.903605 0.00103152
0.959999 0.921667 0.922696 0.00102901
0.969999 0.94096 0.941987 0.00102669
0.979999 0.960454 0.961479 0.00102454
0.989999 0.980149 0.981171 0.00102252
0.999999 1.00004 1.00106 0.00102067
1.01 1.02014 1.02116 0.001019
1.02 1.04044 1.04145 0.00101757
1.03 1.06093 1.06195 0.00101626
1.04 1.08163 1.08264 0.00101495
1.05 1.10253 1.10354 0.00101364
1.06 1.12362 1.12464 0.00101256
1.07 1.14492 1.14593 0.00101161
1.08 1.16642 1.16743 0.00101066
1.09 1.18812 1.18913 0.0010097
1.1 1.21002 1.21102 0.00100899
1.11 1.23211 1.23312 0.00100827
1.12 1.25441 1.25542 0.00100756
1.13 1.27691 1.27792 0.00100696
1.14 1.29961 1.30062 0.00100636
1.15 1.32251 1.32351 0.00100589
1.16 1.34561 1.34661 0.00100541
1.17 1.36891 1.36991 0.00100482
1.18 1.39241 1.39341 0.00100446
1.19 1.4161 1.41711 0.00100422
1.2 1.44 1.44101 0.00100374
1.21 1.4641 1.46511 0.0010035
1.22 1.4884 1.48941 0.00100327
1.23 1.5129 1.51391 0.00100303
1.24 1.5376 1.5386 0.00100279
1.25 1.5625 1.5635 0.00100255
1.26 1.5876 1.5886 0.00100243
1.27 1.6129 1.6139 0.00100207
1.28 1.6384 1.6394 0.00100195
1.29 1.6641 1.6651 0.00100172
1.3 1.69 1.691 0.00100172
1.31 1.7161 1.7171 0.00100148
1.32 1.7424 1.7434 0.00100136
1.33 1.7689 1.7699 0.00100136
1.34 1.7956 1.7966 0.00100112
1.35 1.8225 1.8235 0.001001
1.36 1.8496 1.8506 0.001001
1.37 1.8769 1.8779 0.00100088
1.38 1.9044 1.9054 0.00100076
1.39 1.9321 1.9331 0.00100076
1.4 1.96 1.961 0.00100076
1.41 1.9881 1.9891 0.00100076
1.42 2.0164 2.0174 0.00100064
1.43 2.0449 2.0459 0.00100064
1.44 2.0736 2.0746 0.00100064
1.45 2.1025 2.1035 0.00100064
1.46 2.1316 2.1326 0.00100064
1.47 2.1609 2.1619 0.00100064
1.48 2.1904 2.1914 0.00100064
1.49 2.2201 2.2211 0.00100064
1.5 2.25 2.251 0.0010004
1.51 2.2801 2.2811 0.0010004
1.52 2.3104 2.3114 0.0010004
1.53 2.3409 2.3419 0.0010004
1.54 2.3716 2.3726 0.0010004
1.55 2.4025 2.4035 0.0010004
1.56 2.4336 2.4346 0.0010004
1.57 2.4649 2.4659 0.00100017
1.58 2.4964 2.4974 0.00100017
1.59 2.5281 2.5291 0.00100017
1.6 2.56 2.561 0.00100017
1.61 2.5921 2.5931 0.0010004
1.62 2.6244 2.6254 0.0010004
1.63 2.6569 2.6579 0.0010004
1.64 2.6896 2.6906 0.0010004
1.65 2.7225 2.7235 0.00100017
1.66 2.7556 2.7566 0.00100017
1.67 2.7889 2.7899 0.00100017
1.68 2.8224 2.8234 0.00100017
1.69 2.8561 2.8571 0.00100017
1.7 2.89 2.891 0.00100017
1.71 2.9241 2.9251 0.0010004
1.72 2.9584 2.9594 0.0010004
1.73 2.9929 2.9939 0.00100017
1.74 3.0276 3.0286 0.00100017
1.75 3.0625 3.0635 0.00100017
1.76 3.0976 3.0986 0.00100017
1.77 3.1329 3.1339 0.0010004
1.78 3.1684 3.1694 0.0010004
1.79 3.2041 3.2051 0.0010004
1.8 3.24 3.241 0.0010004
1.81 3.2761 3.2771 0.00100017
1.82 3.3124 3.3134 0.00100017
1.83 3.34889 3.3499 0.0010004
1.84 3.38559 3.3866 0.0010004
1.85 3.42249 3.4235 0.0010004
1.86 3.45959 3.4606 0.0010004
1.87 3.49689 3.4979 0.0010004
1.88 3.53439 3.53539 0.0010004
1.89 3.57209 3.57309 0.0010004
1.9 3.60999 3.61099 0.0010004
1.91 3.64809 3.64909 0.0010004
1.92 3.68639 3.68739 0.0010004
1.93 3.72489 3.72589 0.0010004
1.94 3.76359 3.76459 0.0010004
1.95 3.80249 3.80349 0.0010004
1.96 3.84159 3.84259 0.0010004
1.97 3.88089 3.88189 0.0010004
1.98 3.92039 3.92139 0.0010004
1.99 3.96009 3.96109 0.0010004
2 3.99999 4.00099 0.0010004
