0 1 1 0
0.2 0.175335 0.386667 0.211331
0.4 0.178316 0.288889 0.110573
0.6 0.362479 0.391605 0.0291262
0.8 0.640336 0.663868 0.0235328
1 1.00005 1.02129 0.021244
1.2 1.44001 1.46043 0.0204237
1.4 1.96 1.98014 0.0201424
1.6 2.56 2.58005 0.0200477
1.8 3.24 3.26002 0.0200157
2 4 4.02001 0.0200052
2.2 4.84 4.86 0.0200019
2.4 5.76 5.78 0.0200005
2.6 6.76 6.78 0.02
2.8 7.84 7.86 0.02
3 9 9.02 0.0199995
3.2 10.24 10.26 0.0199995
3.4 11.56 11.58 0.0199995
3.6 12.96 12.98 0.0199995
3.8 14.44 14.46 0.0199995
4 16 16.02 0.0200005
4.2 17.64 17.66 0.0200005
4.4 19.36 19.38 0.0200005
4.6 21.16 21.18 0.0200005
4.8 23.04 23.06 0.0200005
5 25 25.02 0.0200005
5.2 27.04 27.06 0.0200005
5.4 29.16 29.18 0.0200005
5.6 31.36 31.38 0.0200005
5.8 33.64 33.66 0.0200043
6 36 36.02 0.0200005
6.2 38.44 38.46 0.0200005
6.4 40.96 40.98 0.0200005
6.6 43.56 43.58 0.0200005
6.8 46.24 46.26 0.0200005
7 49 49.02 0.0200005
7.2 51.84 51.86 0.0200005
7.4 54.76 54.78 0.0200005
7.6 57.76 57.78 0.0200005
7.8 60.84 60.86 0.0200005
8 63.9999 64.02 0.0200043
8.2 67.24 67.2599 0.0199966
8.4 70.5599 70.5799 0.0200043
8.6 73.9599 73.9799 0.0200043
8.8 77.4399 77.4599 0.0200043
9 80.9999 81.0199 0.0200043
9.2 84.6399 84.6599 0.0200043
9.4 88.3599 88.3799 0.0199966
9.6 92.1599 92.1799 0.0200043
9.8 96.0399 96.0599 0.0200043
10 99.9999 100.02 0.0199966
