-10.000000 -10.000000 388.000000
-10.000000 -9.900000 384.609987
-10.000000 -9.800000 381.240006
-10.000000 -9.700000 377.889994
-10.000000 -9.600000 374.560013
-10.000000 -9.500000 371.250000
-10.000000 -9.400000 367.959987
-10.000000 -9.300000 364.690006
-10.000000 -9.200000 361.439994
-10.000000 -9.100000 358.210012
-10.000000 -9.000000 355.000000
-10.000000 -8.900000 351.809988
-10.000000 -8.800000 348.640006
-10.000000 -8.700000 345.489994
-10.000000 -8.600000 342.360012
-10.000000 -8.500000 339.250000
-10.000000 -8.400000 336.159988
-10.000000 -8.300000 333.090006
-10.000000 -8.200000 330.039994
-10.000000 -8.100000 327.010012
-10.000000 -8.000000 324.000000
-10.000000 -7.900000 321.010003
-10.000000 -7.800000 318.040006
-10.000000 -7.700000 315.089994
-10.000000 -7.600000 312.159997
-10.000000 -7.500000 309.250000
-10.000000 -7.400000 306.360003
-10.000000 -7.300000 303.490005
-10.000000 -7.200000 300.639995
-10.000000 -7.100000 297.809997
-10.000000 -7.000000 295.000000
-10.000000 -6.900000 292.210003
-10.000000 -6.800000 289.440005
-10.000000 -6.700000 286.689995
-10.000000 -6.600000 283.959997
-10.000000 -6.500000 281.250000
-10.000000 -6.400000 278.560003
-10.000000 -6.300000 275.890005
-10.000000 -6.200000 273.239995
-10.000000 -6.100000 270.609998
-10.000000 -6.000000 268.000000
-10.000000 -5.900000 265.410002
-10.000000 -5.800000 262.840005
-10.000000 -5.700000 260.289995
-10.000000 -5.600000 257.759998
-10.000000 -5.500000 255.250000
-10.000000 -5.400000 252.760002
-10.000000 -5.300000 250.290005
-10.000000 -5.200000 247.839995
-10.000000 -5.100000 245.409998
-10.000000 -5.000000 243.000000
-10.000000 -4.900000 240.610002
-10.000000 -4.800000 238.240005
-10.000000 -4.700000 235.889996
-10.000000 -4.600000 233.559998
-10.000000 -4.500000 231.250000
-10.000000 -4.400000 228.960002
-10.000000 -4.300000 226.690004
-10.000000 -4.200000 224.439996
-10.000000 -4.100000 222.209998
-10.000000 -4.000000 220.000000
-10.000000 -3.900000 217.810002
-10.000000 -3.800000 215.639999
-10.000000 -3.700000 213.490001
-10.000000 -3.600000 211.359998
-10.000000 -3.500000 209.250000
-10.000000 -3.400000 207.160002
-10.000000 -3.300000 205.089999
-10.000000 -3.200000 203.040001
-10.000000 -3.100000 201.009998
-10.000000 -3.000000 199.000000
-10.000000 -2.900000 197.010002
-10.000000 -2.800000 195.039999
-10.000000 -2.700000 193.090001
-10.000000 -2.600000 191.159998
-10.000000 -2.500000 189.250000
-10.000000 -2.400000 187.360002
-10.000000 -2.300000 185.489999
-10.000000 -2.200000 183.640001
-10.000000 -2.100000 181.809998
-10.000000 -2.000000 180.000000
-10.000000 -1.900000 178.210000
-10.000000 -1.800000 176.439999
-10.000000 -1.700000 174.690001
-10.000000 -1.600000 172.960000
-10.000000 -1.500000 171.250000
-10.000000 -1.400000 169.560000
-10.000000 -1.300000 167.889999
-10.000000 -1.200000 166.240001
-10.000000 -1.100000 164.610000
-10.000000 -1.000000 163.000000
-10.000000 -0.900000 161.410000
-10.000000 -0.800000 159.840000
-10.000000 -0.700000 158.290000
-10.000000 -0.600000 156.760000
-10.000000 -0.500000 155.250000
-10.000000 -0.400000 153.760000
-10.000000 -0.300000 152.290000
-10.000000 -0.200000 150.840000
-10.000000 -0.100000 149.410000
-10.000000 0.000000 148.000000
-10.000000 0.100000 146.610000
-10.000000 0.200000 145.240000
-10.000000 0.300000 143.890000
-10.000000 0.400000 142.560000
-10.000000 0.500000 141.250000
-10.000000 0.600000 139.960000
-10.000000 0.700000 138.690000
-10.000000 0.800000 137.440000
-10.000000 0.900000 136.210000
-10.000000 1.000000 135.000000
-10.000000 1.100000 133.810000
-10.000000 1.200000 132.639999
-10.000000 1.300000 131.490001
-10.000000 1.400000 130.360000
-10.000000 1.500000 129.250000
-10.000000 1.600000 128.160000
-10.000000 1.700000 127.089999
-10.000000 1.800000 126.040000
-10.000000 1.900000 125.010000
-10.000000 2.000000 124.000000
-10.000000 2.100000 123.010001
-10.000000 2.200000 122.040000
-10.000000 2.300000 121.090000
-10.000000 2.400000 120.159999
-10.000000 2.500000 119.250000
-10.000000 2.600000 118.360001
-10.000000 2.700000 117.490000
-10.000000 2.800000 116.640000
-10.000000 2.900000 115.809999
-10.000000 3.000000 115.000000
-10.000000 3.100000 114.210001
-10.000000 3.200000 113.440000
-10.000000 3.300000 112.690000
-10.000000 3.400000 111.959999
-10.000000 3.500000 111.250000
-10.000000 3.600000 110.560001
-10.000000 3.700000 109.890000
-10.000000 3.800000 109.240000
-10.000000 3.900000 108.609999
-10.000000 4.000000 108.000000
-10.000000 4.100000 107.410001
-10.000000 4.200000 106.840001
-10.000000 4.300000 106.289999
-10.000000 4.400000 105.760000
-10.000000 4.500000 105.250000
-10.000000 4.600000 104.760000
-10.000000 4.700000 104.290001
-10.000000 4.800000 103.839999
-10.000000 4.900000 103.410000
-10.000000 5.000000 103.000000
-10.000000 5.100000 102.610000
-10.000000 5.200000 102.240001
-10.000000 5.300000 101.889999
-10.000000 5.400000 101.560000
-10.000000 5.500000 101.250000
-10.000000 5.600000 100.960000
-10.000000 5.700000 100.690000
-10.000000 5.800000 100.440000
-10.000000 5.900000 100.210000
-10.000000 6.000000 100.000000
-10.000000 6.100000 99.810000
-10.000000 6.200000 99.640000
-10.000000 6.300000 99.490000
-10.000000 6.400000 99.360000
-10.000000 6.500000 99.250000
-10.000000 6.600000 99.160000
-10.000000 6.700000 99.090000
